GB%,O-Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,SwStr%,F-Strike%,K%,BB%,Pitches,IP
52.1,31.3,66.7,72.8,87.6,45.4,8.3,67.0,14.5,6.9,2149,131.2
44.5,16.8,71.0,57.1,88.5,53.4,7.7,57.5,12.6,8.6,3330,194
37.0,27.8,66.2,75.3,84.9,53.1,8.4,62.1,13.8,5.9,2157,140
48.4,28.4,64.2,57.6,89.1,40.4,10.0,57.5,20.7,9.9,1977,113
46.6,29.5,65.6,69.8,87.6,42.6,8.6,60.7,17.9,7.3,2741,170.1
29.5,19.9,68.0,75.3,91.5,50.9,5.4,58.9,9.8,10.4,1901,114.2
36.9,21.9,68.4,68.4,87.4,47.5,7.7,61.1,12.6,11.8,2087,119.2
55.7,30.0,65.4,69.0,89.1,45.0,8.3,63.6,18.8,8.1,1936,119.2
40.8,27.5,64.9,70.1,86.4,44.2,8.4,55.3,15.4,9.8,3127,183.2
43.8,31.1,64.2,51.5,83.3,38.8,13.3,53.7,24.1,12.6,2715,156.2
34.6,14.8,72.8,45.4,87.0,56.5,8.9,58.9,16.4,8.6,2199,131.1
41.1,26.6,69.6,71.7,87.1,41.3,8.1,62.5,20.3,7.7,2312,138
37.4,23.4,70.7,81.9,90.7,49.4,5.4,56.3,7.7,6.7,2284,148
33.0,24.0,66.1,71.5,87.3,45.2,7.5,56.2,19.2,11.9,2972,156.1
43.6,27.2,72.2,61.7,87.7,50.0,9.6,61.6,12.7,6.8,2637,171.1
56.3,21.6,64.4,54.3,92.6,51.8,7.2,59.4,12.7,9.1,2245,136
44.0,19.6,65.5,61.5,90.5,57.0,6.8,68.8,14.8,6.2,1704,104
41.6,28.0,65.7,71.1,87.0,45.0,8.3,60.9,17.7,8.8,1842,107.1
47.3,32.5,63.7,69.1,88.9,43.8,8.8,60.2,19.3,6.9,2732,166
48.5,22.4,65.6,51.3,89.5,47.7,9.0,56.6,19.4,12.3,1988,112.1
51.2,29.3,65.1,66.4,89.5,45.5,8.5,56.3,16.3,8.9,3232,189.1
42.8,26.7,68.4,69.0,88.1,45.9,8.2,56.2,15.5,10.1,2429,142.1
36.0,25.1,67.6,71.3,84.0,47.6,8.9,58.2,20.0,9.3,2641,154
41.8,32.0,65.5,65.2,90.6,42.4,9.0,57.7,16.6,5.5,2641,159
42.1,17.2,71.0,42.2,85.0,52.9,10.3,55.9,16.7,10.2,3348,209
43.9,25.8,65.0,67.4,89.6,56.2,7.4,66.7,16.2,4.7,1667,107
53.6,13.7,68.9,49.4,90.6,52.0,6.7,51.7,9.4,10.4,2599,153.2
36.0,31.4,68.4,71.6,90.5,44.9,7.8,58.5,18.1,6.4,2445,143.1
38.4,22.8,62.6,66.9,88.9,45.7,7.3,52.4,17.8,11.8,3123,176.2
33.4,18.9,65.0,55.0,89.9,51.7,7.5,54.7,11.0,8.6,2006,111.2
40.1,24.0,63.3,76.2,91.6,52.3,5.5,56.5,13.1,7.6,1960,113.1
48.9,26.3,62.6,70.0,87.2,44.4,7.8,59.8,17.9,10.0,2520,145
40.5,29.9,68.9,71.5,86.9,42.7,8.6,57.1,16.1,11.1,1997,113.1
37.0,17.0,66.2,54.6,83.3,53.1,9.5,55.0,23.0,9.5,2889,163
35.3,21.4,69.8,58.6,88.6,53.9,8.3,59.4,14.3,7.6,1963,118
43.2,25.8,65.4,73.5,91.1,38.6,6.4,54.2,16.2,11.6,2107,118
38.5,23.2,66.6,70.8,89.5,50.4,6.8,61.8,11.0,9.6,1724,108
48.5,27.1,64.9,64.8,88.7,41.7,8.6,62.2,16.4,9.6,1709,106.1
28.9,21.7,68.4,69.1,87.3,50.7,7.8,54.3,14.7,10.0,1925,101.1
62.3,17.2,68.3,50.0,91.2,53.2,7.2,58.8,12.5,8.5,3070,182.2
37.9,22.8,70.1,52.3,88.3,51.3,9.5,56.5,17.6,11.6,3005,164.1
50.8,26.0,63.1,82.3,94.5,51.1,4.1,59.4,9.8,5.8,2380,161
46.9,28.2,66.6,75.4,93.3,44.7,5.8,58.2,9.0,6.3,2206,131
42.5,24.9,63.4,80.9,92.0,47.4,4.9,63.2,13.2,8.6,2083,124.1
33.4,16.4,70.6,59.2,84.7,55.1,9.0,60.0,20.1,10.1,3171,179
44.7,20.0,63.7,55.3,91.0,52.1,7.3,59.5,12.9,8.1,2660,167.1
34.9,30.0,69.9,74.4,87.0,44.8,8.3,59.1,13.8,6.8,2618,164
43.5,24.0,63.6,64.2,92.1,56.4,6.5,64.8,11.8,6.1,2373,157.1
43.2,30.1,67.6,79.5,92.7,42.0,5.6,58.7,11.5,5.8,2522,154
49.0,26.8,60.3,65.9,87.8,44.9,8.3,57.7,19.6,11.3,2492,142.1
59.9,16.6,72.9,58.0,91.8,52.5,6.5,54.1,7.4,9.9,2247,140.2
40.6,20.9,62.3,76.7,92.1,45.6,4.8,53.9,12.7,8.3,2977,183.2
47.2,27.7,72.3,71.2,87.5,46.4,8.4,61.5,12.9,7.8,2096,127.1
63.5,22.1,67.0,61.4,91.1,50.3,7.3,58.7,10.6,12.8,2028,120.2
42.0,32.3,64.0,81.8,92.6,43.0,5.4,63.9,13.1,4.0,2122,140.1
43.0,23.1,71.1,62.2,89.4,53.3,8.1,57.5,11.1,4.8,1599,104
37.0,16.0,71.2,63.3,91.4,52.0,6.1,57.5,10.5,10.7,1687,100.2
45.4,32.9,66.7,80.1,91.1,47.8,6.3,60.0,13.4,4.7,2079,133.2
44.3,22.0,67.8,72.1,90.8,50.6,6.1,58.8,13.7,8.1,2265,133.2
44.8,29.0,65.9,67.1,91.7,44.7,7.7,57.2,16.2,8.6,2136,128.2
52.7,18.8,66.2,52.0,91.3,50.6,7.3,56.3,12.9,10.4,2726,171.1
49.5,27.5,72.1,68.4,84.3,47.0,9.8,59.1,11.8,8.7,1769,112
44.3,27.8,65.9,69.1,93.4,45.4,6.6,63.4,13.1,7.4,2516,154.2
35.1,24.1,66.9,44.7,84.2,48.6,12.0,54.4,24.4,13.3,2305,126.2
44.7,31.1,63.5,67.1,92.4,43.8,7.8,58.5,14.9,8.0,2736,171
42.6,29.8,64.0,76.9,92.0,46.4,6.1,58.2,11.7,7.0,2410,141.1
32.7,17.7,69.2,38.3,89.0,49.0,9.3,55.8,18.8,11.0,1941,105
45.8,25.9,63.9,63.0,87.0,43.8,8.9,58.8,17.7,9.3,1633,100
44.3,19.3,64.9,74.9,94.0,52.3,4.3,59.4,9.4,7.9,2620,155.2
42.5,21.5,65.6,70.5,90.1,52.3,6.3,61.7,12.2,7.8,2763,172
44.1,17.9,69.4,47.4,82.1,50.3,10.9,54.6,19.8,11.1,2993,170.1
37.3,14.9,70.5,66.3,85.3,61.2,8.2,60.6,12.6,4.6,1698,108
33.6,26.5,71.9,57.9,89.9,44.3,9.6,59.9,13.3,10.8,3225,194.2
34.8,17.9,67.1,66.2,86.8,53.7,7.5,57.1,17.5,8.7,2407,139
51.1,29.9,65.7,73.5,90.1,44.5,7.3,62.6,16.1,8.6,2010,121
47.4,20.3,67.9,60.2,87.2,46.9,8.3,56.0,14.4,10.9,3344,201
47.3,29.5,66.1,57.7,88.0,42.6,10.5,55.2,17.6,10.3,2343,134
51.7,25.4,74.4,65.1,87.0,47.9,9.2,56.9,13.3,9.4,1978,114.1
51.8,22.9,65.6,62.4,92.0,50.6,6.9,55.0,12.7,8.3,2077,129
42.4,20.3,70.0,61.3,90.8,55.2,7.1,55.3,10.8,5.7,2536,158.1
33.6,27.5,67.7,55.7,88.5,44.0,10.1,60.0,19.2,9.7,2376,138.2
34.4,27.3,69.7,64.1,82.9,46.7,10.8,60.5,20.3,9.6,2088,122.1
48.1,31.0,64.0,67.6,83.8,41.8,10.2,63.5,20.7,12.2,2219,119
47.2,18.0,69.8,59.8,86.8,56.7,8.3,63.5,14.9,8.0,2827,176
46.5,15.2,66.9,59.3,87.9,56.2,7.3,56.1,11.3,7.7,3075,189
37.7,27.9,67.9,67.1,88.3,47.3,8.6,61.3,18.7,8.5,2875,174.1
36.2,23.8,66.8,62.9,89.4,48.3,8.0,60.2,12.5,9.9,2550,159.2
41.9,20.5,70.0,55.3,92.5,50.4,7.2,55.5,10.0,8.9,1590,101
45.8,17.1,68.2,53.3,89.8,53.4,7.4,54.5,14.3,9.5,2076,128.2
41.0,17.1,72.6,48.3,87.7,46.9,8.8,47.8,14.1,13.1,1911,114
50.6,20.8,67.7,64.8,92.7,54.4,6.0,58.3,8.5,5.2,1717,107.1
36.4,30.5,69.8,61.5,87.0,44.8,10.5,64.4,19.6,6.9,2026,118.2
45.5,17.5,68.3,47.1,85.8,49.8,9.5,57.8,14.5,14.1,1773,102.1
58.7,16.0,67.5,58.6,93.1,49.6,5.6,57.4,10.3,9.5,2683,160.2
49.5,21.0,65.3,53.7,92.0,47.3,7.6,55.0,18.0,11.7,3565,204.1
41.0,23.4,64.4,57.7,89.4,50.3,8.3,58.5,17.9,8.2,2198,131.1
43.0,17.9,68.4,50.7,92.0,51.7,7.1,55.4,14.9,8.0,2567,162
36.7,24.2,69.5,66.8,82.6,51.6,10.1,59.9,17.0,10.3,2139,126.1
42.8,23.6,68.8,51.7,88.4,52.0,9.6,63.8,13.1,7.3,2050,126.1
40.6,30.0,66.2,75.7,91.0,46.1,6.7,57.4,13.6,7.5,2368,140.2
39.6,32.1,67.8,70.0,85.7,44.5,9.7,65.1,19.4,6.6,2511,150.1
40.8,25.6,70.9,60.4,90.3,52.6,8.3,58.1,11.9,7.4,3135,190.2
45.4,23.5,65.1,67.2,92.8,50.8,6.1,61.0,10.2,8.0,2331,137.1
44.9,23.5,68.3,61.0,90.3,51.6,7.8,60.7,13.2,7.2,3006,189
41.7,23.2,63.1,59.3,88.4,53.5,8.2,59.8,18.7,8.9,2535,155
50.3,30.7,62.3,69.5,89.5,42.5,8.1,57.2,15.1,4.4,1858,113
42.2,21.8,68.4,68.8,92.4,53.4,5.9,62.1,12.0,7.3,2023,121
37.0,26.7,69.3,69.1,83.7,47.6,9.7,59.4,18.6,9.4,2173,129
46.8,19.2,64.2,66.0,89.9,49.1,6.5,48.0,13.7,10.5,2058,125.2
48.4,30.2,66.7,74.7,91.0,39.4,7.0,55.8,14.5,7.6,2445,141.2
44.1,17.1,71.1,53.3,89.2,52.9,7.9,56.4,13.8,9.8,1917,112.2
50.3,29.1,63.2,68.8,89.9,35.0,8.1,53.7,19.5,12.8,3054,157.1
44.4,17.5,70.0,64.4,85.2,53.8,8.4,62.7,11.9,6.9,1812,104.1
37.8,23.0,65.5,75.9,91.1,49.0,5.7,58.5,11.3,7.1,2250,128.1
48.5,29.3,61.2,56.9,89.6,36.1,10.3,57.1,21.0,11.0,1928,110.2
34.0,26.7,67.0,77.2,89.4,46.2,6.6,64.1,14.4,6.6,3001,186
41.0,26.4,59.8,67.2,85.4,49.6,8.6,60.2,17.7,8.9,1888,109
38.2,23.6,71.4,49.0,92.4,56.5,8.2,64.7,12.6,5.5,2332,157
45.2,21.1,65.3,60.9,90.5,52.8,7.1,58.4,13.0,6.8,2925,189
45.0,30.6,69.4,71.1,90.4,45.0,7.8,61.7,15.6,8.6,2393,148.2
39.9,24.7,64.1,58.3,91.3,46.0,8.1,57.9,14.8,10.4,2453,143.2
34.7,16.8,69.2,82.4,88.4,52.3,5.6,61.3,9.4,7.1,2772,166
45.1,22.5,65.0,57.9,89.8,51.1,7.9,57.3,16.0,10.3,2275,135.2
45.3,30.7,65.8,68.0,91.0,41.4,8.2,62.1,17.8,8.3,2245,135.2
37.5,25.7,63.8,68.5,88.2,48.2,7.8,51.9,18.4,10.8,1955,105.1
42.9,27.0,65.6,75.5,89.6,44.2,6.7,59.9,14.9,7.4,2710,157.2
46.9,24.3,65.3,77.2,93.6,49.9,4.9,61.0,8.6,5.9,2394,156
41.6,30.9,62.9,75.9,91.5,45.3,6.5,59.8,14.0,5.9,1815,111.1
40.1,20.1,63.3,75.0,92.9,50.7,4.7,59.1,10.1,7.8,1950,116
43.8,19.8,69.0,53.4,92.4,52.3,7.1,55.2,14.3,7.4,1724,106.1
33.7,23.4,69.4,56.0,82.6,49.2,11.2,57.2,20.8,6.8,1819,103
40.3,27.1,67.0,69.2,89.9,42.0,7.6,58.7,12.5,7.3,2269,128.1
37.7,18.9,65.3,52.7,87.7,53.7,8.4,58.2,15.5,8.5,3150,183.2
42.3,24.9,68.5,64.9,90.3,48.5,7.7,57.2,11.0,8.5,2031,125
53.9,25.8,64.9,60.5,91.7,46.6,8.0,61.5,18.2,8.1,1947,117
42.8,21.1,68.5,57.3,88.6,53.8,8.3,60.2,16.0,8.1,2203,134.1
43.6,19.8,64.5,58.4,90.9,49.7,7.0,48.5,15.5,8.1,2037,115.1
48.2,23.4,68.2,52.8,89.7,49.9,8.9,57.6,16.3,10.4,2812,162.2
41.5,25.5,62.8,78.0,90.5,46.6,5.8,56.0,10.5,9.1,2847,173.2
41.7,27.6,67.1,78.6,90.9,48.5,6.0,65.6,13.5,7.1,1660,101
39.9,18.3,69.3,70.8,88.2,52.7,6.8,56.0,14.3,8.7,3108,183
47.6,26.6,62.6,62.5,88.4,44.5,8.7,56.8,18.3,9.9,3013,170.1
59.0,31.2,64.4,65.9,90.2,45.4,8.6,59.4,15.9,7.0,2371,146.2
43.9,15.2,70.0,58.3,90.1,59.4,6.7,61.6,13.0,5.7,2345,151.1
44.8,23.2,62.8,70.9,92.4,48.0,5.8,56.4,10.3,8.5,2759,167
52.4,28.3,63.5,57.6,83.8,44.0,11.2,54.4,21.3,13.3,1952,108.2
44.1,26.0,67.2,67.7,87.7,44.4,8.3,58.0,16.3,10.4,2291,130.2
48.0,29.6,64.1,72.0,91.0,43.9,7.1,58.5,13.2,7.0,2638,159
41.3,26.2,69.7,80.2,87.0,44.4,6.9,57.2,12.0,9.3,1783,100.2
44.3,19.7,71.2,58.0,91.1,50.4,7.4,58.3,10.3,5.9,3124,193.1
40.9,27.4,63.8,81.9,90.4,41.2,5.4,60.4,14.4,8.1,1748,103.2
43.3,27.1,64.7,67.0,86.8,46.5,8.7,59.0,18.0,7.6,3007,185.1
48.6,17.2,68.6,54.6,90.2,49.2,7.4,55.2,14.7,11.9,2612,152.1
43.4,14.5,69.9,46.2,84.9,50.0,9.1,53.8,12.5,11.2,2015,119.1
48.6,20.6,60.9,59.6,92.2,46.8,6.7,53.9,15.8,11.2,2870,155.1
36.3,28.6,66.4,75.6,88.4,40.3,7.3,56.6,14.1,8.9,2355,133.1
48.9,21.9,67.4,49.8,92.8,52.2,7.9,60.0,13.3,7.1,2953,192.2
42.2,19.9,68.7,45.8,89.6,47.9,9.1,53.0,18.2,11.7,2545,145.2
39.0,22.6,67.0,64.4,90.5,52.9,7.2,60.8,13.9,6.1,2880,172
45.1,19.5,68.3,51.1,87.8,50.9,8.9,54.3,17.0,11.7,2966,161
45.7,20.0,65.5,71.4,92.1,52.1,5.4,58.2,12.8,9.0,2052,120.1
35.6,23.3,62.7,61.3,91.2,49.9,7.3,59.9,18.7,8.6,2577,150
30.1,14.9,74.3,50.9,85.9,55.1,9.0,55.4,14.7,10.7,2389,139
37.5,22.7,65.0,67.6,92.1,51.9,6.2,59.7,13.9,7.2,3145,182.2
53.5,28.2,64.2,63.8,90.9,42.2,8.4,53.3,15.0,12.7,3084,181
39.6,16.8,65.0,66.9,91.1,51.6,5.7,57.9,9.6,10.5,2086,121.2
54.6,14.7,67.9,51.5,95.9,54.5,4.8,60.4,7.9,7.9,2040,129.1
45.8,28.0,64.9,68.8,87.8,46.5,8.3,58.4,20.1,7.8,2172,127.2
40.2,28.3,66.7,54.6,84.2,44.7,11.8,55.3,20.0,10.7,2318,136.2
48.8,16.1,68.6,53.9,89.6,53.5,7.3,58.4,11.2,7.9,1915,118
50.5,25.3,67.0,77.0,91.5,45.9,5.7,58.5,12.6,5.9,2088,125.2
47.1,34.2,68.6,70.0,90.0,42.3,8.8,61.8,13.4,6.2,1978,121
39.2,18.7,65.1,59.2,89.3,55.0,7.3,67.3,13.8,6.4,3091,183
41.8,19.7,68.3,66.3,90.2,51.8,6.6,60.5,11.9,9.2,1801,107
37.6,22.6,67.7,60.4,85.1,51.3,9.5,58.0,16.1,10.3,3060,176.2
48.5,21.8,62.9,70.5,90.1,50.0,6.3,57.2,15.2,10.2,1939,113
40.6,19.8,70.5,52.7,89.7,52.2,8.2,57.7,13.9,9.0,2152,130
42.2,20.8,68.3,56.4,87.5,54.0,8.8,63.7,15.5,6.5,2484,147
37.0,31.7,68.1,73.9,84.4,45.3,9.3,64.5,15.0,8.6,1707,106.2
43.0,26.3,67.4,60.1,87.0,50.1,9.5,62.9,17.1,7.8,2096,126.2
51.3,16.5,65.2,66.6,88.8,48.0,6.4,53.3,12.9,11.6,3371,202
40.4,28.5,68.2,63.7,89.0,37.7,9.2,54.7,16.4,10.0,3133,181.2
38.6,30.9,66.7,66.1,89.1,41.2,9.1,64.2,16.2,6.5,2544,152.1
32.1,22.8,68.4,51.1,86.2,46.6,10.3,55.0,20.6,14.9,1871,103
38.9,23.2,65.2,54.0,87.2,56.4,9.3,60.8,17.5,4.7,2098,130.2
48.0,22.3,66.4,59.8,87.1,51.2,8.7,56.7,14.0,9.8,1897,110.2
51.5,27.6,57.7,79.0,92.9,37.6,5.1,54.6,12.6,12.5,2860,153.2
45.9,18.6,65.7,58.1,87.7,50.0,7.9,51.2,18.1,11.4,1935,107.1
39.6,30.3,66.9,68.5,86.9,44.7,9.2,66.6,20.2,7.9,2577,153.1
40.7,23.3,72.3,48.8,87.8,49.1,10.4,58.1,13.6,9.2,2164,133.1
58.2,26.8,61.9,57.7,89.3,43.7,9.3,55.2,19.6,11.7,2249,128.2
37.1,23.3,68.1,64.6,88.9,50.2,7.8,60.4,13.9,10.2,2117,122.1
43.7,26.1,66.9,56.3,88.3,51.2,9.5,57.8,16.1,7.1,1760,113
33.7,19.7,71.4,72.5,87.3,54.8,7.4,58.4,14.8,8.9,2784,158.2
45.3,20.7,71.8,64.5,91.4,50.9,6.8,56.3,11.2,6.2,2826,178.1
42.8,22.5,61.1,67.4,90.0,53.1,6.7,59.7,16.1,7.0,3059,189
50.3,25.0,63.7,73.1,89.8,39.7,6.6,59.2,14.5,11.4,2291,120
40.7,25.1,68.8,56.0,88.8,54.5,9.2,60.0,18.2,6.8,1913,118.1
33.6,25.3,66.1,66.8,84.8,51.6,9.3,61.6,18.7,8.8,1752,104.2
37.4,14.2,68.4,51.8,86.3,60.9,8.4,63.6,16.6,6.4,2525,157.2
43.5,21.7,68.9,74.6,93.6,57.4,4.9,67.3,8.6,4.0,2694,180.1
51.5,25.4,70.5,65.9,88.2,45.3,8.5,53.9,12.5,6.5,1569,100
39.1,23.7,65.1,69.6,87.9,45.1,7.5,57.6,13.6,11.6,2737,150
34.4,27.4,66.9,77.6,90.4,47.2,6.3,63.1,12.7,6.6,2475,148.1
37.7,21.0,63.9,50.0,87.9,48.8,9.1,53.7,17.2,11.8,2204,121
41.9,27.3,61.0,72.0,90.9,45.8,6.6,57.6,13.7,9.1,1685,101.1
44.0,20.9,60.8,81.1,95.5,43.7,3.4,54.8,5.1,9.6,1851,107.1
42.4,27.0,64.6,74.1,90.5,48.5,6.5,58.2,12.3,5.3,1634,102.2
39.9,18.1,66.6,59.7,91.9,55.0,6.2,60.5,12.7,6.4,2669,159.1
37.4,32.3,67.6,69.2,89.2,44.5,8.8,65.9,15.3,6.8,1882,115.2
44.9,16.6,66.4,47.3,90.3,55.9,7.4,55.4,13.8,9.1,2578,152.2
42.6,17.4,65.5,63.6,93.2,52.6,5.3,57.1,11.0,8.6,3080,194.1
43.8,28.6,64.3,68.8,87.0,47.6,8.7,59.3,24.0,9.8,2439,133
56.4,19.7,74.4,55.5,94.1,51.4,6.5,58.0,7.4,9.8,2020,124
37.1,33.2,69.4,64.7,87.0,41.9,10.5,59.9,18.8,5.7,1947,113.1
35.2,16.1,69.8,52.7,88.8,55.6,7.7,57.2,15.6,9.1,1839,107.1
44.3,33.1,65.9,66.3,88.4,43.6,9.6,63.7,17.7,5.6,2221,132.2
36.2,23.0,68.3,64.8,90.5,49.8,7.3,53.7,10.6,8.4,2173,129.2
41.0,17.4,66.0,73.2,86.1,54.3,7.1,61.5,10.5,8.3,1941,120.2
37.9,30.9,62.1,59.3,88.3,47.0,10.0,60.7,16.8,10.2,2789,166.2
44.5,22.6,59.8,81.3,94.9,51.7,3.6,56.2,8.3,5.3,2801,180
38.2,24.6,63.4,62.7,89.5,49.6,7.9,61.7,12.8,9.1,1891,110
40.6,19.7,67.8,61.3,87.7,53.0,8.0,56.7,12.4,8.4,2297,133.2
33.2,30.5,68.4,69.1,90.1,49.0,8.1,67.5,14.5,6.2,2644,160
43.1,25.5,64.0,64.7,88.4,43.3,8.3,55.0,15.8,12.0,2370,137.2
40.2,20.4,59.9,59.7,88.9,48.0,7.4,51.8,19.0,12.1,2148,118.1
35.2,22.1,71.7,61.2,84.9,52.9,9.7,59.0,14.3,6.4,1897,115.1
38.8,18.6,64.5,58.4,88.5,50.5,7.5,53.7,15.8,11.2,2474,136
59.3,23.1,66.8,68.1,93.9,51.2,5.7,58.3,10.3,6.6,1867,115
41.9,15.4,66.4,62.1,95.2,53.1,4.7,62.4,9.2,5.7,1828,115
41.5,23.5,67.1,61.2,89.7,49.3,8.0,57.6,17.5,7.7,2233,138.1
42.1,21.2,66.1,57.8,88.8,51.7,8.1,58.6,12.4,7.6,2252,133.2
49.1,28.5,71.8,66.0,92.1,40.7,8.0,57.5,14.2,6.6,1819,113
42.1,14.9,65.3,62.5,92.9,46.9,5.1,48.3,14.5,14.7,2845,142.1
39.6,27.7,69.9,65.9,85.7,46.5,9.7,57.7,15.6,9.1,1723,102.2
48.1,14.6,73.1,55.8,88.5,52.5,7.5,53.0,8.8,10.9,3002,178.2
41.9,27.9,68.1,78.4,88.1,47.1,7.0,59.4,15.2,9.1,1740,101
41.7,16.9,70.6,47.0,83.4,57.1,10.6,60.8,15.0,6.8,1618,101.2
35.8,20.9,66.0,67.6,89.9,57.3,6.7,65.5,12.2,5.3,2407,146.2
43.7,26.6,66.4,56.1,89.5,53.9,9.1,59.3,14.1,5.4,2085,126.1
37.7,25.0,64.2,71.4,89.0,40.8,7.1,63.4,16.6,12.0,2460,135
43.8,28.8,56.1,69.6,87.5,46.0,7.9,56.5,22.0,7.1,1956,114.2
52.6,24.7,66.9,70.2,89.3,48.0,7.3,56.5,11.4,8.1,2070,130.1
45.6,19.9,65.0,61.9,90.2,47.4,6.9,53.8,13.1,14.2,2108,115
39.3,20.8,69.2,64.7,89.2,52.6,7.4,58.0,13.2,9.7,2747,161.2
37.1,16.6,67.6,68.2,90.7,51.5,5.7,53.2,12.1,13.9,1943,103
46.4,21.3,68.1,65.9,92.7,50.8,6.1,59.0,8.7,6.8,1985,130
49.2,30.6,66.1,75.4,92.3,39.7,6.5,57.6,12.0,8.5,1891,111.1
55.2,23.1,66.0,62.5,90.9,45.7,7.3,55.5,13.3,11.7,2266,125.1
38.8,26.4,68.5,75.0,90.9,47.2,6.4,63.8,12.7,7.2,2222,142.1
39.4,29.4,66.6,61.5,84.6,44.0,10.8,55.6,19.4,10.0,2492,140.2
43.3,25.1,63.1,71.9,89.6,45.1,6.8,55.9,13.3,8.6,2166,127.2
44.5,26.5,62.2,70.3,90.4,49.4,6.9,59.5,14.2,8.2,2668,168.2
47.6,24.3,69.3,59.6,91.9,53.2,7.5,56.3,11.6,8.5,2751,165.2
32.7,19.9,70.3,60.9,90.7,48.5,7.1,53.3,12.0,12.2,1933,109
41.6,34.9,67.7,73.7,89.7,43.4,8.1,64.4,12.4,5.5,1610,103.1
48.1,21.8,64.2,55.9,87.9,49.3,8.6,57.4,17.3,11.5,2554,140
34.4,24.5,64.7,65.5,90.4,49.9,7.3,58.5,17.5,7.3,1856,114.1
35.6,28.4,65.1,61.9,86.8,46.6,9.8,61.4,21.6,6.0,1855,105.1
40.5,30.9,67.4,74.4,90.8,42.5,7.2,61.0,14.5,7.5,2844,160
40.3,21.4,68.9,64.8,88.2,54.1,7.9,64.8,16.2,7.9,2146,123.1
47.9,33.1,65.6,70.5,89.6,43.7,8.5,63.8,19.1,5.4,2278,133
34.9,23.9,65.4,64.3,89.0,47.5,7.9,64.3,18.4,9.5,1767,102
44.0,22.2,65.5,77.0,92.7,53.7,4.9,62.7,10.0,4.6,2458,153.1
32.4,25.4,70.5,67.3,87.9,52.7,8.4,66.6,14.4,6.1,3164,186.1
41.8,29.8,65.1,81.1,92.2,47.2,5.4,65.1,13.7,5.4,2286,143
38.6,24.7,67.3,59.7,91.9,49.8,7.7,60.6,9.8,9.5,1879,109.2
34.1,19.9,70.6,69.7,84.4,49.6,8.4,55.9,15.1,11.0,2304,133
43.1,21.2,67.8,45.5,88.9,47.1,9.7,58.0,15.4,12.8,1979,115.2
39.0,24.1,65.9,66.8,90.1,47.7,7.2,55.9,11.8,7.9,2042,119.2
46.6,24.9,67.3,56.5,89.1,50.6,9.1,57.5,16.8,7.3,2349,143
30.1,21.6,66.0,52.3,87.8,51.4,9.2,59.4,19.3,12.9,2121,112.2
43.8,20.6,67.6,50.2,89.1,51.3,8.8,55.8,16.1,9.8,2445,137.1
45.2,21.8,63.5,60.5,93.2,52.5,6.3,62.2,10.4,6.8,1947,122
35.4,15.3,67.4,52.7,88.5,51.4,7.5,49.4,18.4,12.4,1987,109.1
41.9,18.8,64.2,61.5,90.3,51.1,6.7,54.1,13.4,10.0,2317,132.2
41.0,18.3,67.9,50.5,83.7,53.7,10.1,59.2,17.9,9.7,2404,142
40.3,21.0,68.4,69.1,86.6,44.9,7.7,54.5,13.7,14.3,1902,105.1
37.1,24.6,67.8,74.0,92.7,49.9,5.7,58.0,9.6,8.6,1817,109.1
33.5,18.2,74.1,59.2,84.5,51.6,9.5,54.0,12.9,7.6,1809,103.1
43.1,26.0,63.9,65.8,88.1,43.4,8.3,53.4,21.5,9.0,2587,142.2
42.5,24.9,62.7,71.5,92.3,44.1,6.1,55.2,9.3,9.1,2029,116.1
36.5,14.2,68.6,59.4,91.7,51.1,5.7,52.5,8.4,11.8,2077,115
36.2,22.5,66.1,62.4,92.8,51.2,6.6,62.1,10.3,7.8,2868,168.2
30.8,21.8,66.2,64.7,90.0,49.6,7.1,58.1,12.5,10.8,1739,100.2
39.4,15.3,70.7,43.9,90.3,51.0,7.8,55.6,14.8,11.8,2305,127
